prod_id,subcategory_id,sub_category_desc,category_id,category_desc,brand_desc,category_desc_eng
999300050,93686,VINHO REGIAO VERDE,95797,VINHOS FINOS,TORRE DE MENAGEM,FINE WINES
999300055,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,CICONIA,FINE WINES
999300065,91333,DERIVADOS LEITÃO EM,95083,DERIVADOS DE LEITÃO,NO LABEL,LEATHER DERIVATIVES
999300102,90660,ARRUFADAS/PÃO DEUS,95963,BOLOS INDIVIDUAIS,NO LABEL,INDIVIDUAL BOWLS
999300103,91729,NATAS DE SOJA,95859,NATAS PASTEURIZADAS,ALPRO,PASTEURIZED CREAM
999300104,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999300122,93095,RODOS / DESENTUPIDOR,95682,ACESSORIOS LIMPEZA GERAL,FAPIL,GENERAL CLEANING ACCESSORIES
999300345,93725,AGUA GASEIFICADA,95809,AGUAS MINERAIS,PEDRAS SALGADAS,MINERAL WATERS
999300358,93402,COLORACAO PERMANENTE,95727,COLORACAO,NUTRISSE,COLORING
999300372,94792,CHOC TABLETE LEITE,95998,CHOCOLATES TABLETE,MILKA,CHOCOLATE BARS
999300381,93402,COLORACAO PERMANENTE,95727,COLORACAO,NUTRISSE,COLORING
999300398,93188,GRELHADOR TEFLON,95692,ARTIGOS TEFLON COZINHA,CELAR,TEFLON KITCHEN ITEMS
999300413,93160,CAIXA/CONTENT ARRUMA,95061,ARTIGOS PARA ARRUMAÇÃO,FAPIL,STORAGE ITEMS
999300432,90501,TOALHITAS FACIAIS,95709,LIMPEZA DE ROSTO,PRIVATE LABEL,FACE CLEANING
999300443,93375,PAPEL HIGIEN HUMIDO,95721,PAPEL HIGIENICO,PRIVATE LABEL,TOILET PAPER
999300444,93726,AGUA LISA,95809,AGUAS MINERAIS,PRIVATE LABEL,MINERAL WATERS
999300445,93726,AGUA LISA,95809,AGUAS MINERAIS,PRIVATE LABEL,MINERAL WATERS
999300491,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,DR OETKER,FROZEN PIZZAS
999300511,94041,EMPADA CARNE CONGEL,95870,PREPARADO CARNE E PEIXE CONGELADO,COZINHA PRONTA,PREPARED MEAT AND FROZEN FISH
999300529,90477,REFEIÇÕES SAÚDE C,95872,REFEICOES CONG,PRIVATE LABEL,FROZEN MEALS
999300789,91742,ANTI HISTAMINICOS,95433,TRATAMENTO DERMATOLOGICO,TELFAST,DERMATOLOGICAL TREATMENT
999300793,94571,TARTE/TARTELETE PADA,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999300874,93666,VIN ESPUM MOSCATO,95795,VINHOS ESPUMANTES,ASSO,SPARKLING WINES
999301263,93379,PAPEL HIG FOL DUPLA,95721,PAPEL HIGIENICO,PRIVATE LABEL,TOILET PAPER
999301264,93377,PAPEL HIG PERFUMADO,95721,PAPEL HIGIENICO,PRIVATE LABEL,TOILET PAPER
999301272,93685,VINHO REGIAO DOURO,95797,VINHOS FINOS,PAPA FIGOS,FINE WINES
999301536,93477,GEL BANHO NATURAL,95746,GEL BANHO,NATURAL HONEY,SHOWER GEL
999301537,93477,GEL BANHO NATURAL,95746,GEL BANHO,NATURAL HONEY,SHOWER GEL
999301545,94721,BATATA FRITA I LIS S,95985,BATATA FRITA,LAY´S,FRENCH FRIES
999301559,94247,OUT LEGUMES FRESCOS,95905,OUTROS LEGUMES FRESCOS,NO LABEL,OTHER FRESH VEGETABLES
999301579,90799,ESPECIALIDADES PEIXE,95388,ESPECIALIDADES PEIXE,NO LABEL,FISH SPECIALTIES
999301585,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,CASTELO DE ARRAIOLOS,FINE WINES
999301596,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,CASTELO DE ARRAIOLOS,FINE WINES
999301649,94026,ERVILHA CONGELADA,95865,VEGETAIS CONGELADOS,IGLO,FROZEN VEGETABLES
999301651,92638,COMIDA HUMIDA P/GATO,95595,COMIDA HUMIDA ANIMAIS,FELIX,ANIMAL FOOD
999301652,92638,COMIDA HUMIDA P/GATO,95595,COMIDA HUMIDA ANIMAIS,FELIX,ANIMAL FOOD
999301832,93387,CREME DEPILATORIO,95723,PRODUTOS P/ APLICACAO DEPILACAO,VEET,PRODUCTS FOR HAIR REMOVAL APPLICATION
999301833,93387,CREME DEPILATORIO,95723,PRODUTOS P/ APLICACAO DEPILACAO,VEET,PRODUCTS FOR HAIR REMOVAL APPLICATION
999301866,94561,FOLAR DE PADARIA,95965,BOLOS SAZONAIS,NO LABEL,SEASONAL CAKES
999301873,93369,FRALDA T5,95720,FRALDAS,DODOT,DIAPERS
999301874,93371,FRALDA T3,95720,FRALDAS,DODOT,DIAPERS
999301904,92630,COMIDA P/ROEDOR,95594,COMIDA SECA ANIMAIS,PRIVATE LABEL,DRY FOOD ANIMALS
999301914,94159,PORCO PD FR,95890,CARNE SUINO FRESCO,NO LABEL,FRESH PORK
999301915,94159,PORCO PD FR,95890,CARNE SUINO FRESCO,NO LABEL,FRESH PORK
999301939,93064,OUT ARTIGOS P/FESTA,95674,ARTIGOS DE FESTA,NO LABEL,PARTY ARTICLES
999301944,90577,DOCES FRUTA,95999,DOCES E SIMILARES,PRIVATE LABEL,SWEETS AND THE LIKE
999301945,90577,DOCES FRUTA,95999,DOCES E SIMILARES,PRIVATE LABEL,SWEETS AND THE LIKE
999301952,94796,MEL & MELACOS,95999,DOCES E SIMILARES,SERRAMEL,SWEETS AND THE LIKE
999301953,94796,MEL & MELACOS,95999,DOCES E SIMILARES,SERRAMEL,SWEETS AND THE LIKE
999301966,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999301969,93301,BRONZEADORES S/ SOL,95703,SOLARES,NIVEA,SOLAR
999301971,93301,BRONZEADORES S/ SOL,95703,SOLARES,NIVEA,SOLAR
999302003,93685,VINHO REGIAO DOURO,95797,VINHOS FINOS,DUORUM,FINE WINES
999302016,94074,CHOCO CONGELADO EMB,95469,MOLUSCOS,PESCANOVA,MOLLUSKS
999302017,94065,CAMAR CRU SEL CG EMB,95875,CAMARAO CONGELADO EMBALADO,PESCANOVA,PACKAGED FROZEN SHRIMP
999302048,90707,PAO CEREAIS,95071,PAO FMF,NO LABEL,BREAD FMF
999302082,93716,REFRIG FRUTA C/GAS,95806,REFRIGERANTES FRUTA,BRISA,FRUIT SOFT DRINKS
999302098,91694,BOUQUETS FLORES NATU,95895,FLORES NATURAIS,NO LABEL,NATURAL FLOWERS
999302196,93462,PASTA DENTIFR TRADIC,95742,PASTAS DENTIFRICAS,COLGATE,TOOTHPASTE
999302239,93796,CHOURICAO FATIADO_LS,95811,ENCHIDOS_LS,ESPINA,SAUSAGES
999302245,93916,QJO REGIO CABRA_LS,95821,QUEIJO REGIONAL_LS,PRIVATE LABEL,REGIONAL CHEESE
999302247,93379,PAPEL HIG FOL DUPLA,95721,PAPEL HIGIENICO,RENOVA,TOILET PAPER
999302251,93706,SUMO FRUTA 100%,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999302253,94758,BOLACHA CREAM CRACKE,95991,BOLACHAS FINAS,TUC,FINE WAFERS
999302432,94880,CAVALAS EM CONSERVA,95475,CONSERVAS MAR ESPECIALIADADES,ALVA,CANNED SEA SPECIALTIES
999302439,95018,"AZEITE 1,5 GRAUS",96036,AZEITE,OLIVEIRA SERRA,OLIVE OIL
999302440,95018,"AZEITE 1,5 GRAUS",96036,AZEITE,OLIVEIRA SERRA,OLIVE OIL
999302486,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,NO LABEL,PASTRY CAKES
999302487,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,NO LABEL,PASTRY CAKES
999302488,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,NO LABEL,PASTRY CAKES
999302489,94641,PEIXE CORTE CG ATEND,95974,PEIXE CONGELADO ATENDIMENTO,SOURCING,FROZEN FISH SERVICE
999302498,94880,CAVALAS EM CONSERVA,95475,CONSERVAS MAR ESPECIALIADADES,ALVA,CANNED SEA SPECIALTIES
999302499,94880,CAVALAS EM CONSERVA,95475,CONSERVAS MAR ESPECIALIADADES,ALVA,CANNED SEA SPECIALTIES
999302514,90577,DOCES FRUTA,95999,DOCES E SIMILARES,PRIVATE LABEL,SWEETS AND THE LIKE
999302515,90577,DOCES FRUTA,95999,DOCES E SIMILARES,PRIVATE LABEL,SWEETS AND THE LIKE
999302539,94775,AMENDOA CONF ESPEC,95994,SAZONAIS PASCOA,VIEIRA  DE CASTRO,SEASONAL EASTER
999302567,94155,SUINO ESP FORN,95890,CARNE SUINO FRESCO,NO LABEL,FRESH PORK
999302622,94776,AMENDOA CONF CLASSIC,95994,SAZONAIS PASCOA,VIEIRA  DE CASTRO,SEASONAL EASTER
999302802,93703,SUMO FRUTA LIGHT,95803,SUMOS DE FRUTA,COMPAL,FRUIT JUICES
999302803,93703,SUMO FRUTA LIGHT,95803,SUMOS DE FRUTA,COMPAL,FRUIT JUICES
999302804,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999302806,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999302832,94979,PAPAS DE FLOCOS,96029,ALIMENTOS INFANTIS,BLEDINA,FOOD CHILDREN
999302837,94814,CHOCOLATE/CACAU PO,96000,PRODUTOS PARA DOCARIA,CONDI,BAKING PRODUCTS
999302889,93700,BEBIDA ENERGETICA,95802,BEBIDAS DESPORTO,MONSTER,SPORTS DRINKS
999302892,94115,BORREGO FR,95884,CARNE OVINO/CAPRINO FRESCO,NO LABEL,FRESH SHEEPMEAT / GOATMEAT
999302902,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302903,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302905,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302906,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302907,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302908,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302910,94567,BOLO FAMILIAR PADAR,95966,BOLOS FAMILIARES,NO LABEL,FAMILY CAKES
999302911,93961,MANTEIGA C/SAL FAMIL,95852,MANTEIGA,NOVA AÇORES,BUTTER
999302933,90756,CARCACA ALDEIA,95073,PAO CONGELADO,NO LABEL,FROZEN BREAD
999302948,91790,IOG ANTI COLESTROL,95854,IOGURTE SAUDE,DANACOL,YOGURT HEALTH
999302986,92629,RACAO P/ANIMAL DOMES,95594,COMIDA SECA ANIMAIS,RAMA,DRY FOOD ANIMALS
999302989,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999302990,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999302991,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999302992,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,BONGO,FRUIT JUICES
999303102,94773,OVOS PASCOA,95994,SAZONAIS PASCOA,LINDT,SEASONAL EASTER
999303104,94774,FANTASIAS DE PASCOA,95994,SAZONAIS PASCOA,LINDT,SEASONAL EASTER
999303192,90738,PAO FORMA ESPECIAL,95070,PAO FORMA,NO LABEL,BREAD FORM
999303232,94775,AMENDOA CONF ESPEC,95994,SAZONAIS PASCOA,VIEIRA  DE CASTRO,SEASONAL EASTER
999303265,92675,CARVAO,95603,ARTIGOS DE QUEIMA,PRIVATE LABEL,ARTICLES OF BURNING
999303269,94654,PEIXE FRESC MAR GROS,95977,PEIXE FRESCO SELVAGEM,NO LABEL,WILD FRESH FISH
999303406,93136,CX HERMET PLAST COZ,95686,ARTIGOS PLASTICO COZINHA,PRIVATE LABEL,KITCHEN PLASTIC ARTICLES
999303407,93136,CX HERMET PLAST COZ,95686,ARTIGOS PLASTICO COZINHA,PRIVATE LABEL,KITCHEN PLASTIC ARTICLES
999303416,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,PRIVATE LABEL,CHEWING GUM
999303457,93680,VINHO REGIAO P SETUB,95797,VINHOS FINOS,PERIQUITA,FINE WINES
999303482,90620,FIBRA,96027,CEREAIS DE PEQUENO ALMOCO,PRIVATE LABEL,BREAKFAST CEREALS
999303483,90620,FIBRA,96027,CEREAIS DE PEQUENO ALMOCO,PRIVATE LABEL,BREAKFAST CEREALS
999303484,90620,FIBRA,96027,CEREAIS DE PEQUENO ALMOCO,PRIVATE LABEL,BREAKFAST CEREALS
999303813,93136,CX HERMET PLAST COZ,95686,ARTIGOS PLASTICO COZINHA,PRIVATE LABEL,KITCHEN PLASTIC ARTICLES
999303853,93617,DET MAQ ROUPA LIQUID,95788,DETERGENTES MAQUINA ROUPA,PRIVATE LABEL,WASHING MACHINE DETERGENTS
999303854,93617,DET MAQ ROUPA LIQUID,95788,DETERGENTES MAQUINA ROUPA,PRIVATE LABEL,WASHING MACHINE DETERGENTS
999303906,94211,NOVILHO ANGUS FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999304039,94211,NOVILHO ANGUS FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999304046,94211,NOVILHO ANGUS FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999304048,94211,NOVILHO ANGUS FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999304054,90287,ESPECIA PEIXE GRANEL,95388,ESPECIALIDADES PEIXE,NO LABEL,FISH SPECIALTIES
999304073,93445,PENSO HIG PROT DIARI,95737,PENSOS HIGIENICOS,PRIVATE LABEL,SANITARY TOWELS
999304125,90706,PAO CHOURICO,95071,PAO FMF,NO LABEL,BREAD FMF
999304144,93133,OUT ARTIG PLAST COZ,95686,ARTIGOS PLASTICO COZINHA,PRIVATE LABEL,KITCHEN PLASTIC ARTICLES
999304152,93922,QJO FLAMENG FATIA_LS,95823,QUEIJO TIPO FLAMENGO_LS,TERRA NOSTRA,CHEESE TYPE FLAMENGO
999304153,93922,QJO FLAMENG FATIA_LS,95823,QUEIJO TIPO FLAMENGO_LS,LIMIANO,CHEESE TYPE FLAMENGO
999304154,93922,QJO FLAMENG FATIA_LS,95823,QUEIJO TIPO FLAMENGO_LS,LIMIANO,CHEESE TYPE FLAMENGO
999304173,93691,VINHO CORR MADUR TTO,95798,VINHOS CORRENTES,ALANDRA,STANDARD WINES
999304215,93998,LEITE UHT AROMATIZAD,95860,LEITE UHT ESPECIAL,GRESSO,SPECIAL UHT MILK
999304380,94075,LULAS CONGELADAS EMB,95469,MOLUSCOS,PESCANOVA,MOLLUSKS
999304382,94039,PALITOS PEIXE CONGEL,95869,PALITOS DE PEIXE,IGLO,FISH STICKS
999304398,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,ROMEIRA,FINE WINES
999304422,90618,CRIANÇA CHOCOLATE,96027,CEREAIS DE PEQUENO ALMOCO,CHOCAPIC,BREAKFAST CEREALS
999304730,94079,SARDINHA CONGEL EMB,95877,PEIXE POSTAS,MARIBERICA,FISH CUT
999304757,94735,CROISSANTS EMBALADOS,95988,MADALENAS/QUEQUES E SIMILARES EMBALADOS,DELI,CUPCAKES AND SIMILAR PACKS
999304773,93688,VINHO CORR VERDE BCO,95798,VINHOS CORRENTES,FONTE DE SANTA QUITÉ,STANDARD WINES
999304791,91787,ANTI-INFLAMATORIOS,95437,DORES E FEBRE,VOLTAREN,PAINS AND FEVER
999304829,94871,MOSTARDA,96010,MOLHOS,PRIVATE LABEL,SAUCES
999304831,90438,FARIN PEQ ALM ADULTO,96029,ALIMENTOS INFANTIS,PENSAL,FOOD CHILDREN
999304857,94227,FRUTO SECO S/C AVULS,95901,FRUTOS SECOS AVULSO,SEEBERGER,NUTS
999304897,90721,PAO CHOURICO,95072,PAO FABRICO,NO LABEL,PAO MANUFACTURE
999304910,94718,BATATA FRITA PALHA,95985,BATATA FRITA,PRIVATE LABEL,FRENCH FRIES
999304985,94227,FRUTO SECO S/C AVULS,95901,FRUTOS SECOS AVULSO,MATUTANO,NUTS
999305138,93038,OUT BRINQUEDO MENINO,95667,BRINQUEDOS DE MENINO,NO LABEL,BOY TOYS
999305163,93431,TOALHITA BEBE RECARG,95732,OUT. ARTIGOS DE HIGIENE DO BEBE,DODOT,OUT. BABY HYGIENE ITEMS
999305175,94838,EDULCORANTE DRAGEIA,96005,EDULCORANTES,CANDEREL,SWEETENERS
999305184,94040,OUT PREPAR CARNE CG,95870,PREPARADO CARNE E PEIXE CONGELADO,PRIVATE LABEL,PREPARED MEAT AND FROZEN FISH
999305185,94045,HAMBURGUERS CONGELAD,95870,PREPARADO CARNE E PEIXE CONGELADO,PRIVATE LABEL,PREPARED MEAT AND FROZEN FISH
999305223,91717,LEITAO LIVRE SERVICO,95084,LEITÃO ASSADO EMBALADO,NO LABEL,PACKED ROAST
999305243,94234,BATATA VERMELHA,95904,BATATA,NO LABEL,POTATO
999305244,94235,BATATA BRANCA,95904,BATATA,NO LABEL,POTATO
999305344,94155,SUINO ESP FORN,95890,CARNE SUINO FRESCO,NO LABEL,FRESH PORK
999305375,94839,OUT PROD NATURAIS,96006,PROD. ALIMENTACAO ESPECIAL,PRIVATE LABEL,PROD. SPECIAL FEEDING
999305396,93964,SOBREMESA ESPEC REFR,95853,SOBREMESAS REFRIGERADAS,AVÓ FILÓ,REFRIGERATED DESSERTS
999305400,93964,SOBREMESA ESPEC REFR,95853,SOBREMESAS REFRIGERADAS,AVÓ FILÓ,REFRIGERATED DESSERTS
999305401,93964,SOBREMESA ESPEC REFR,95853,SOBREMESAS REFRIGERADAS,AVÓ FILÓ,REFRIGERATED DESSERTS
999305404,94654,PEIXE FRESC MAR GROS,95977,PEIXE FRESCO SELVAGEM,NO LABEL,WILD FRESH FISH
999305406,94655,PEIXE FRESC MAR MIUD,95977,PEIXE FRESCO SELVAGEM,NO LABEL,WILD FRESH FISH
999305407,94655,PEIXE FRESC MAR MIUD,95977,PEIXE FRESCO SELVAGEM,NO LABEL,WILD FRESH FISH
999305447,93783,CHOURICO REGIONAL_LS,95811,ENCHIDOS_LS,BISARO,SAUSAGES
999305449,93762,ALHEIRAS_LS,95811,ENCHIDOS_LS,BISARO,SAUSAGES
999305477,90760,BAGUETES/CACETES,95073,PAO CONGELADO,NO LABEL,FROZEN BREAD
999305498,93552,ESFREGAO FIBRA NORMA,95764,ESFREGOES,SCOTCH BRITE,SCRUBS
999305499,93646,VERMUTE,95793,BEBIDAS DIGESTIVOS/APERITIVOS,MARTINI,DIGESTIVE DRINKS / SNACKS
999305616,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,PRIVATE LABEL,PROD. SPECIAL FEEDING
999305617,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,PRIVATE LABEL,PROD. SPECIAL FEEDING
999305618,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,PRIVATE LABEL,PROD. SPECIAL FEEDING
999305631,93431,TOALHITA BEBE RECARG,95732,OUT. ARTIGOS DE HIGIENE DO BEBE,DODOT,OUT. BABY HYGIENE ITEMS
999305633,93680,VINHO REGIAO P SETUB,95797,VINHOS FINOS,VALE DOS BARRIS,FINE WINES
999305634,93680,VINHO REGIAO P SETUB,95797,VINHOS FINOS,VALE DOS BARRIS,FINE WINES
999305815,90742,SALOIO,95073,PAO CONGELADO,NO LABEL,FROZEN BREAD
999305904,94635,CRUSTACEO C/C CG AT,95973,MARISCO CONGELADO ATENDIMENTO,SOURCING,SEAFOOD FROZEN SERVICE
999305932,93792,PALAIO/PAINHO_LS,95811,ENCHIDOS_LS,MESTRE HENRIQUES,SAUSAGES
999305942,94964,CAFE TORR GRAO C/CAF,96026,CAFES E MISTURAS TORRADOS,PRIVATE LABEL,COFFEES AND ROASTED MIXTURES
999306202,93703,SUMO FRUTA LIGHT,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999306203,93703,SUMO FRUTA LIGHT,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999306204,93108,VELA DECORATIVA,95684,ARTIGOS DECORACAO,NO LABEL,DECORATION ARTICLES
999306221,93179,TREM COZINHA INOX,95691,ARTIGOS INOX COZINHA,HOME SELECTION,KITCHEN STAINLESS STEEL ARTICLES
999306323,93470,SABONETE SOLIDO NORM,95743,SABONETES,PALMOLIVE,SOAPS
999306418,94054,REFEIC ITALIANAS CG,95872,REFEICOES CONG,PRIVATE LABEL,FROZEN MEALS
999306428,90477,REFEIÇÕES SAÚDE C,95872,REFEICOES CONG,PRIVATE LABEL,FROZEN MEALS
999306480,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999306588,93470,SABONETE SOLIDO NORM,95743,SABONETES,PALMOLIVE,SOAPS
999306590,93470,SABONETE SOLIDO NORM,95743,SABONETES,PALMOLIVE,SOAPS
999306591,93470,SABONETE SOLIDO NORM,95743,SABONETES,FENO,SOAPS
999306652,94820,SALADAS DE CONSERVA,96001,FRUTAS EM CONSERVA,LACOR,PRESERVED FRUITS
999307012,90671,COROA FRUTOS SECOS,95965,BOLOS SAZONAIS,NO LABEL,SEASONAL CAKES
999307091,94758,BOLACHA CREAM CRACKE,95991,BOLACHAS FINAS,PRIVATE LABEL,FINE WAFERS
999307092,94758,BOLACHA CREAM CRACKE,95991,BOLACHAS FINAS,PRIVATE LABEL,FINE WAFERS
999307100,94964,CAFE TORR GRAO C/CAF,96026,CAFES E MISTURAS TORRADOS,SUPREME,COFFEES AND ROASTED MIXTURES
999307144,94073,POTA CONGELADA EMBAL,95469,MOLUSCOS,MARIBERICA,MOLLUSKS
999307153,94749,BOLACHA SORTIDOS,95991,BOLACHAS FINAS,CUETARA,FINE WAFERS
999307167,93646,VERMUTE,95793,BEBIDAS DIGESTIVOS/APERITIVOS,MARTINI,DIGESTIVE DRINKS / SNACKS
999307485,93402,COLORACAO PERMANENTE,95727,COLORACAO,NUTRISSE,COLORING
999307597,90499,PROD FIXADOR PROTESE,95739,PRODUTOS P/ PROTESE,POLIDENT,PROTHESIS PRODUCTS
999307624,91465,LIQUIDIFICADORA,95570,PREPARACAO COMIDA,PRIVATE LABEL,FOOD PREPARATION
999307646,92495,VARINHA MAGICA,95570,PREPARACAO COMIDA,PRIVATE LABEL,FOOD PREPARATION
999307691,90767,BARRAS CEREAIS ADULT,96027,CEREAIS DE PEQUENO ALMOCO,FITNESS,BREAKFAST CEREALS
999307695,93646,VERMUTE,95793,BEBIDAS DIGESTIVOS/APERITIVOS,MARTINI,DIGESTIVE DRINKS / SNACKS
999307747,94839,OUT PROD NATURAIS,96006,PROD. ALIMENTACAO ESPECIAL,CEM PORCENTO,PROD. SPECIAL FEEDING
999307763,93542,LUVAS DE LIMPEZA,95762,OUTROS ACESSORIOS DE LIMPEZA,VILEDA,OTHER CLEANING ACCESSORIES
999307764,93542,LUVAS DE LIMPEZA,95762,OUTROS ACESSORIOS DE LIMPEZA,VILEDA,OTHER CLEANING ACCESSORIES
999307835,93526,DEO AMBIENTE-AC CONT,95758,AMBIENTADOR N/ELECT,BRISE,AIR FRESHENER N / ELECT
999307841,93527,DEO AMBIENTE-AC PONT,95758,AMBIENTADOR N/ELECT,BRISE,AIR FRESHENER N / ELECT
999307856,91270,PREVENÇÃO PEDICULO,95421,CUIDADOS CAPILARES,PARANIX,HAIR CARE
999308020,93669,ESPUMANTE RESERVA,95795,VINHOS ESPUMANTES,DANUBIO,SPARKLING WINES
999308021,93669,ESPUMANTE RESERVA,95795,VINHOS ESPUMANTES,DANUBIO,SPARKLING WINES
999308098,93526,DEO AMBIENTE-AC CONT,95758,AMBIENTADOR N/ELECT,AIRWICK,AIR FRESHENER N / ELECT
999308099,93526,DEO AMBIENTE-AC CONT,95758,AMBIENTADOR N/ELECT,AIRWICK,AIR FRESHENER N / ELECT
999308105,93726,AGUA LISA,95809,AGUAS MINERAIS,FASTIO,MINERAL WATERS
999308122,90530,INFUSOES ERVAS SIMPL,96023,INFUSOES,LIPTON,INFUSIONS
999308126,93436,CHAMPO COMUM BEBE,95733,CHAMPO E AMACIADOR BEBE,JBABY,BABY SHAMPOO AND CONDITIONER
999308155,90647,SANDES CB,95385,SANDES,NO LABEL,SANDWICHES
999308203,90647,SANDES CB,95385,SANDES,NO LABEL,SANDWICHES
999308204,90647,SANDES CB,95385,SANDES,NO LABEL,SANDWICHES
999308205,90647,SANDES CB,95385,SANDES,NO LABEL,SANDWICHES
999308257,92673,TOROS/LENHA,95603,ARTIGOS DE QUEIMA,PRIVATE LABEL,ARTICLES OF BURNING
999308268,93416,MASCARAS P/ CABELO,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999308269,93419,AMACIAD CABELO NORMA,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999308270,93425,CHAMPO COMUM,95731,CHAMPO,GLISS,SHAMPOO
999308281,91778,ANTI-VARICOSOS,95434,APARELHO CIRCULATORIO,THROMBOCID,CIRCULATORY SYSTEM
999308283,91788,ANALGESICOS ANTI-PIR,95437,DORES E FEBRE,BEN U RON,PAINS AND FEVER
999308299,94970,SABORISANTES,96028,ACHOCOLATADOS,NESQUIK,CHOCOLATE
999308437,94723,BATATA FRITA CASEIRA,95985,BATATA FRITA,SALOINHA,FRENCH FRIES
999308438,94723,BATATA FRITA CASEIRA,95985,BATATA FRITA,SALOINHA,FRENCH FRIES
999308439,94718,BATATA FRITA PALHA,95985,BATATA FRITA,SALOINHA,FRENCH FRIES
999308474,93456,ESCOVA DENTES ADULTO,95741,ESCOVAS E FIOS DENTIFRICOS,AQUAFRESH,TOOTHBRUSHES AND WAXES
999308480,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,TRIDENT,CHEWING GUM
999308481,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,TRIDENT,CHEWING GUM
999308485,94846,CHAS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,PRIVATE LABEL,PROD. SPECIAL FEEDING
999308497,94846,CHAS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,PRIVATE LABEL,PROD. SPECIAL FEEDING
999308530,90575,GOIABADA CONSERVA,95999,DOCES E SIMILARES,PREDILECTA,SWEETS AND THE LIKE
999308617,94982,FARINHA MILHO,96030,FARINHA,NACIONAL,FLOUR
999308625,93524,AMBIENTAD ELECT REC,95757,AMBIENTADOR ELECT,GLADE,AIR FRESHENERS ELECT
999308663,91726,GELATINA REFRIGERAD,95853,SOBREMESAS REFRIGERADAS,PRIVATE LABEL,REFRIGERATED DESSERTS
999308664,91726,GELATINA REFRIGERAD,95853,SOBREMESAS REFRIGERADAS,PRIVATE LABEL,REFRIGERATED DESSERTS
999308671,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,JACQUOT,SEASONAL CHRISTMAS CHOCOLATES
999308672,94859,ESPECIARIA ERVAS PAC,96009,ESPECIARIAS,MARGAO,SPICES
999308675,94859,ESPECIARIA ERVAS PAC,96009,ESPECIARIAS,MARGAO,SPICES
999308680,94924,SOPA INST TRADICION,96019,SOPAS INSTANTANEAS,KNORR,INSTANT SOUPS
